time,open,high,low,close,tick_volume,spread,real_volume,range,body,upper_wick,lower_wick
2026-02-17 11:55:00,1.35941,1.35941,1.3590499999999999,1.3590900000000001,187,2,0,0.000360000000000138,0.00031999999999987594,0.0,4.000000000026205e-05
2026-02-17 12:00:00,1.35904,1.35958,1.35891,1.3594,215,2,0,0.0006699999999999484,0.00035999999999991594,0.000180000000000069,0.00012999999999996348
2026-02-17 12:05:00,1.3594,1.3596,1.3593899999999999,1.3595,184,2,0,0.00021000000000004349,9.999999999998899e-05,9.999999999998899e-05,1.0000000000065512e-05
2026-02-17 12:10:00,1.35949,1.35987,1.35897,1.35914,267,2,0,0.0008999999999999009,0.0003500000000000725,0.0003799999999998249,0.00017000000000000348
2026-02-17 12:15:00,1.35914,1.35922,1.35903,1.35907,205,2,0,0.0001900000000001345,7.00000000000145e-05,8.000000000008001e-05,4.0000000000040004e-05
2026-02-17 12:20:00,1.35913,1.35985,1.35903,1.35982,179,2,0,0.0008200000000000429,0.0006900000000000794,2.999999999997449e-05,9.999999999998899e-05
2026-02-17 12:25:00,1.35977,1.35993,1.35948,1.35948,180,2,0,0.00045000000000006146,0.00028999999999990145,0.00016000000000016001,0.0
2026-02-17 12:30:00,1.35953,1.35972,1.35934,1.35969,199,2,0,0.00038000000000004697,0.00016000000000016001,2.999999999997449e-05,0.00018999999999991246
2026-02-17 12:35:00,1.3597000000000001,1.36062,1.3596,1.36013,237,2,0,0.0010200000000000209,0.00042999999999993044,0.0004899999999998794,0.00010000000000021103
2026-02-17 12:40:00,1.36012,1.3602,1.3597299999999999,1.35994,276,2,0,0.0004700000000001925,0.000180000000000069,8.000000000008001e-05,0.00021000000000004349
2026-02-17 12:45:00,1.35984,1.35998,1.35934,1.3593600000000001,234,2,0,0.0006399999999999739,0.0004799999999998139,0.000140000000000029,2.0000000000131024e-05
2026-02-17 12:50:00,1.35942,1.35953,1.35923,1.35945,227,2,0,0.00029999999999996696,2.999999999997449e-05,7.999999999985796e-05,0.0001900000000001345
2026-02-17 12:55:00,1.35946,1.35969,1.3593,1.35954,196,2,0,0.0003900000000001125,8.000000000008001e-05,0.0001500000000000945,0.00015999999999993797
2026-02-17 13:00:00,1.35954,1.35984,1.35924,1.35946,232,2,0,0.0005999999999999339,8.000000000008001e-05,0.00029999999999996696,0.00021999999999988695
2026-02-17 13:05:00,1.35946,1.35955,1.35906,1.35919,269,2,0,0.0004900000000001015,0.00026999999999999247,9.000000000014552e-05,0.00012999999999996348
2026-02-17 13:10:00,1.35918,1.35926,1.35876,1.35876,230,2,0,0.0004999999999999449,0.00042000000000008697,7.999999999985796e-05,0.0
2026-02-17 13:15:00,1.35877,1.35891,1.35856,1.35869,170,2,0,0.0003500000000000725,8.000000000008001e-05,0.000140000000000029,0.00012999999999996348
2026-02-17 13:20:00,1.35869,1.35883,1.35836,1.3586,237,2,0,0.00046999999999997044,8.999999999992347e-05,0.000140000000000029,0.00024000000000001798
2026-02-17 13:25:00,1.35859,1.35887,1.35858,1.35881,201,2,0,0.0002900000000001235,0.000220000000000109,5.999999999994898e-05,1.0000000000065512e-05
2026-02-17 13:30:00,1.3588,1.35881,1.35815,1.35819,267,2,0,0.000660000000000105,0.0006099999999999994,1.0000000000065512e-05,4.0000000000040004e-05
2026-02-17 13:35:00,1.35825,1.35833,1.35764,1.35782,290,2,0,0.0006900000000000794,0.00042999999999993044,8.000000000008001e-05,0.000180000000000069
2026-02-17 13:40:00,1.3578299999999999,1.35788,1.3575599999999999,1.35772,209,2,0,0.000320000000000098,0.00010999999999983245,5.0000000000105516e-05,0.00016000000000016001
2026-02-17 13:45:00,1.35773,1.35773,1.35706,1.3574899999999999,184,2,0,0.0006700000000001705,0.00024000000000024002,0.0,0.00042999999999993044
2026-02-17 13:50:00,1.35748,1.35748,1.3565800000000001,1.35678,258,2,0,0.0008999999999999009,0.0006999999999999229,0.0,0.00019999999999997797
2026-02-17 13:55:00,1.3568,1.35681,1.3559700000000001,1.35645,330,2,0,0.0008399999999999519,0.0003500000000000725,1.0000000000065512e-05,0.0004799999999998139
2026-02-17 14:00:00,1.35644,1.3568799999999999,1.35603,1.35671,311,2,0,0.0008499999999997954,0.00026999999999999247,0.00016999999999978144,0.00041000000000002146
2026-02-17 14:05:00,1.35677,1.35694,1.35652,1.3569,248,2,0,0.00042000000000008697,0.00012999999999996348,4.0000000000040004e-05,0.0002500000000000835
2026-02-17 14:10:00,1.3569,1.35718,1.35675,1.35676,217,2,0,0.0004300000000001525,0.000140000000000029,0.000280000000000058,1.0000000000065512e-05
2026-02-17 14:15:00,1.35677,1.35693,1.35605,1.35608,251,2,0,0.0008799999999999919,0.0006900000000000794,0.00015999999999993797,2.999999999997449e-05
2026-02-17 14:20:00,1.35609,1.35633,1.35587,1.35594,182,2,0,0.000460000000000127,0.0001500000000000945,0.00024000000000001798,7.00000000000145e-05
2026-02-17 14:25:00,1.35598,1.35625,1.35547,1.3560699999999999,215,2,0,0.0007800000000000029,8.999999999992347e-05,0.000180000000000069,0.0005100000000000104
2026-02-17 14:30:00,1.35606,1.35613,1.3556599999999999,1.35586,203,2,0,0.0004700000000001925,0.00019999999999997797,7.00000000000145e-05,0.00020000000000020002
2026-02-17 14:35:00,1.35593,1.35594,1.35547,1.35569,208,2,0,0.00046999999999997044,0.00024000000000001798,9.999999999843467e-06,0.000220000000000109
2026-02-17 14:40:00,1.3556300000000001,1.35564,1.35524,1.35525,173,2,0,0.00039999999999995595,0.00038000000000004697,9.999999999843467e-06,1.0000000000065512e-05
2026-02-17 14:45:00,1.35527,1.35533,1.35477,1.35495,245,2,0,0.0005599999999998939,0.00031999999999987594,5.999999999994898e-05,0.000180000000000069
2026-02-17 14:50:00,1.35496,1.35533,1.35466,1.35524,222,2,0,0.0006699999999999484,0.000280000000000058,8.999999999992347e-05,0.00029999999999996696
2026-02-17 14:55:00,1.35524,1.35527,1.35467,1.35489,245,2,0,0.0005999999999999339,0.0003500000000000725,2.999999999997449e-05,0.00021999999999988695
2026-02-17 15:00:00,1.3548,1.35504,1.3543,1.35497,277,2,0,0.0007399999999999629,0.00017000000000000348,7.00000000000145e-05,0.0004999999999999449
2026-02-17 15:05:00,1.35497,1.3550200000000001,1.35416,1.35422,247,2,0,0.0008600000000000829,0.0007500000000000284,5.0000000000105516e-05,5.999999999994898e-05
2026-02-17 15:10:00,1.3541400000000001,1.35462,1.3541,1.3544,240,2,0,0.0005199999999998539,0.00025999999999992696,0.00021999999999988695,4.0000000000040004e-05
2026-02-17 15:15:00,1.3544,1.3544399999999999,1.3532,1.3535300000000001,326,2,0,0.0012399999999999078,0.0008699999999999264,3.999999999981796e-05,0.0003300000000001635
2026-02-17 15:20:00,1.35352,1.35423,1.35336,1.35388,288,2,0,0.0008700000000001484,0.00035999999999991594,0.0003500000000000725,0.00016000000000016001
2026-02-17 15:25:00,1.35389,1.35432,1.35377,1.3541,166,2,0,0.0005500000000000504,0.00021000000000004349,0.00021999999999988695,0.00012000000000012001
2026-02-17 15:30:00,1.3541400000000001,1.35454,1.35376,1.35384,289,2,0,0.0007800000000000029,0.000300000000000189,0.00039999999999995595,7.999999999985796e-05
2026-02-17 15:35:00,1.3538299999999999,1.3541400000000001,1.35336,1.35343,317,2,0,0.000780000000000225,0.00039999999999995595,0.0003100000000002545,7.00000000000145e-05
2026-02-17 15:40:00,1.35344,1.35364,1.35267,1.35273,271,2,0,0.0009699999999999154,0.0007099999999999884,0.00019999999999997797,5.999999999994898e-05
2026-02-17 15:45:00,1.35274,1.35281,1.35241,1.35256,300,2,0,0.000400000000000178,0.000180000000000069,7.00000000000145e-05,0.0001500000000000945
2026-02-17 15:50:00,1.35256,1.35391,1.35244,1.35337,508,2,0,0.0014699999999998603,0.0008099999999999774,0.0005399999999999849,0.00011999999999989797
2026-02-17 15:55:00,1.35336,1.35336,1.35243,1.3525,335,2,0,0.0009299999999998754,0.0008599999999998609,0.0,7.00000000000145e-05
2026-02-17 16:00:00,1.35248,1.35255,1.3519,1.35225,397,2,0,0.0006499999999998174,0.00022999999999995246,7.00000000000145e-05,0.00034999999999985043
2026-02-17 16:05:00,1.35225,1.35283,1.35214,1.3523399999999999,339,2,0,0.0006900000000000794,8.999999999992347e-05,0.0004900000000001015,0.0001100000000000545
2026-02-17 16:10:00,1.35233,1.35244,1.35186,1.35211,322,2,0,0.0005800000000000249,0.000220000000000109,0.0001100000000000545,0.00024999999999986144
2026-02-17 16:15:00,1.35205,1.35259,1.35194,1.35252,285,2,0,0.0006500000000000394,0.00046999999999997044,7.00000000000145e-05,0.0001100000000000545
2026-02-17 16:20:00,1.35253,1.35285,1.35217,1.35218,337,2,0,0.0006800000000000139,0.0003500000000000725,0.000320000000000098,9.999999999843467e-06
2026-02-17 16:25:00,1.35218,1.3525,1.35185,1.35198,281,2,0,0.0006500000000000394,0.00019999999999997797,0.000320000000000098,0.00012999999999996348
2026-02-17 16:30:00,1.35208,1.35289,1.3519700000000001,1.35263,467,2,0,0.0009199999999998099,0.0005500000000000504,0.00025999999999992696,0.00010999999999983245
2026-02-17 16:35:00,1.3526,1.35323,1.35237,1.35252,443,2,0,0.0008599999999998609,8.000000000008001e-05,0.0006299999999999084,0.00014999999999987246
2026-02-17 16:40:00,1.35248,1.35325,1.35247,1.35283,428,2,0,0.0007800000000000029,0.0003500000000000725,0.00042000000000008697,9.999999999843467e-06
2026-02-17 16:45:00,1.3529,1.35307,1.35247,1.35291,512,2,0,0.0005999999999999339,1.0000000000065512e-05,0.00015999999999993797,0.00042999999999993044
2026-02-17 16:50:00,1.35297,1.35297,1.35195,1.35224,482,2,0,0.0010200000000000209,0.0007299999999998974,0.0,0.0002900000000001235
2026-02-17 16:55:00,1.35217,1.35242,1.35175,1.35208,393,2,0,0.0006699999999999484,9.000000000014552e-05,0.00024999999999986144,0.00032999999999994145
2026-02-17 17:00:00,1.35209,1.35215,1.35113,1.35214,482,2,0,0.0010200000000000209,4.999999999988347e-05,1.0000000000065512e-05,0.0009600000000000719
2026-02-17 17:05:00,1.35213,1.35255,1.35176,1.35185,490,2,0,0.0007899999999998464,0.000280000000000058,0.0004199999999998649,8.999999999992347e-05
2026-02-17 17:10:00,1.35192,1.35219,1.35133,1.35153,425,2,0,0.0008600000000000829,0.0003900000000001125,0.00026999999999999247,0.00019999999999997797
2026-02-17 17:15:00,1.35149,1.35213,1.35145,1.35183,414,2,0,0.0006800000000000139,0.00034000000000000696,0.00029999999999996696,4.0000000000040004e-05
2026-02-17 17:20:00,1.35182,1.35191,1.35106,1.35126,365,2,0,0.0008500000000000174,0.000560000000000116,8.999999999992347e-05,0.00019999999999997797
2026-02-17 17:25:00,1.35127,1.35142,1.35059,1.35065,404,2,0,0.0008300000000001084,0.0006200000000000649,0.0001500000000000945,5.999999999994898e-05
2026-02-17 17:30:00,1.35064,1.3509,1.35018,1.35033,352,2,0,0.0007200000000000539,0.00031000000000003247,0.00025999999999992696,0.0001500000000000945
2026-02-17 17:35:00,1.35032,1.3507500000000001,1.35019,1.35031,359,2,0,0.000560000000000116,1.0000000000065512e-05,0.0004300000000001525,0.00011999999999989797
2026-02-17 17:40:00,1.35032,1.35057,1.34959,1.35054,362,2,0,0.0009799999999999809,0.000220000000000109,2.999999999997449e-05,0.0007299999999998974
2026-02-17 17:45:00,1.35055,1.3509,1.35027,1.35033,365,2,0,0.0006299999999999084,0.00021999999999988695,0.0003500000000000725,5.999999999994898e-05
2026-02-17 17:50:00,1.35033,1.3506,1.34954,1.34978,391,2,0,0.001060000000000061,0.0005500000000000504,0.00026999999999999247,0.00024000000000001798
2026-02-17 17:55:00,1.34977,1.35057,1.34974,1.35032,404,2,0,0.0008300000000001084,0.0005500000000000504,0.0002500000000000835,2.999999999997449e-05
2026-02-17 18:00:00,1.35032,1.35087,1.3502399999999999,1.35047,354,2,0,0.0006300000000001305,0.0001500000000000945,0.00039999999999995595,8.000000000008001e-05
2026-02-17 18:05:00,1.35046,1.35155,1.35039,1.35141,445,2,0,0.0011600000000000499,0.0009500000000000064,0.000140000000000029,7.00000000000145e-05
2026-02-17 18:10:00,1.35145,1.35195,1.35138,1.35179,373,2,0,0.0005699999999999594,0.00034000000000000696,0.00015999999999993797,7.00000000000145e-05
2026-02-17 18:15:00,1.3518,1.35245,1.35168,1.35235,336,2,0,0.0007699999999999374,0.0005500000000000504,9.999999999998899e-05,0.00011999999999989797
2026-02-17 18:20:00,1.35227,1.3529499999999999,1.35217,1.35267,346,2,0,0.0007799999999997809,0.00039999999999995595,0.00027999999999983594,9.999999999998899e-05
2026-02-17 18:25:00,1.35274,1.35315,1.35248,1.35276,377,2,0,0.0006700000000001705,1.999999999990898e-05,0.0003900000000001125,0.000260000000000149
2026-02-17 18:30:00,1.35282,1.35324,1.35271,1.35309,361,2,0,0.0005299999999999194,0.00026999999999999247,0.0001500000000000945,0.00010999999999983245
2026-02-17 18:35:00,1.35308,1.35355,1.35304,1.35332,333,2,0,0.0005100000000000104,0.00024000000000001798,0.00022999999999995246,4.0000000000040004e-05
2026-02-17 18:40:00,1.35331,1.35373,1.35325,1.35352,318,2,0,0.00048000000000003595,0.00021000000000004349,0.00021000000000004349,5.999999999994898e-05
2026-02-17 18:45:00,1.35354,1.35367,1.35341,1.35355,276,2,0,0.00025999999999992696,1.0000000000065512e-05,0.00011999999999989797,0.00012999999999996348
2026-02-17 18:50:00,1.3535599999999999,1.35403,1.35355,1.35397,278,2,0,0.00048000000000003595,0.00041000000000002146,6.000000000017103e-05,9.999999999843467e-06
2026-02-17 18:55:00,1.35397,1.35416,1.35376,1.3538299999999999,278,2,0,0.00039999999999995595,0.000140000000000029,0.0001900000000001345,6.999999999979245e-05
2026-02-17 19:00:00,1.35382,1.35392,1.35341,1.35373,304,4,0,0.0005100000000000104,8.999999999992347e-05,9.999999999998899e-05,0.000320000000000098
2026-02-17 19:05:00,1.35372,1.3542100000000001,1.35354,1.35396,280,4,0,0.0006700000000001705,0.00024000000000001798,0.0002500000000000835,0.000180000000000069
2026-02-17 19:10:00,1.35396,1.35423,1.35364,1.35409,309,4,0,0.0005900000000000905,0.00012999999999996348,0.000140000000000029,0.000320000000000098
2026-02-17 19:15:00,1.35408,1.35434,1.35404,1.35422,266,4,0,0.000300000000000189,0.000140000000000029,0.00012000000000012001,4.0000000000040004e-05
2026-02-17 19:20:00,1.35423,1.35434,1.35385,1.35396,277,4,0,0.0004900000000001015,0.00026999999999999247,0.0001100000000000545,0.0001100000000000545
2026-02-17 19:25:00,1.35396,1.35472,1.35396,1.35443,294,4,0,0.0007599999999998719,0.00046999999999997044,0.00028999999999990145,0.0
2026-02-17 19:30:00,1.3544399999999999,1.35484,1.3542100000000001,1.35434,305,4,0,0.0006299999999999084,9.999999999976694e-05,0.000400000000000178,0.00012999999999996348
2026-02-17 19:35:00,1.35434,1.3548200000000001,1.35423,1.35461,262,4,0,0.0005900000000000905,0.00026999999999999247,0.00021000000000004349,0.0001100000000000545
2026-02-17 19:40:00,1.35461,1.35472,1.35413,1.3542399999999999,292,4,0,0.0005899999999998684,0.0003700000000002035,0.00010999999999983245,0.00010999999999983245
2026-02-17 19:45:00,1.3541400000000001,1.35465,1.35405,1.35449,313,4,0,0.0005999999999999339,0.00034999999999985043,0.00015999999999993797,9.000000000014552e-05
2026-02-17 19:50:00,1.3545099999999999,1.35471,1.3542399999999999,1.35435,259,4,0,0.0004700000000001925,0.00015999999999993797,0.00020000000000020002,0.0001100000000000545
2026-02-17 19:55:00,1.35434,1.3550200000000001,1.35431,1.35465,280,4,0,0.0007100000000002105,0.00030999999999981043,0.0003700000000002035,3.0000000000196536e-05
2026-02-17 20:00:00,1.3547,1.3548499999999999,1.35406,1.35467,285,4,0,0.0007899999999998464,2.999999999997449e-05,0.00014999999999987246,0.0006099999999999994
2026-02-17 20:05:00,1.35466,1.3548200000000001,1.3544,1.3547,231,4,0,0.00042000000000008697,4.0000000000040004e-05,0.00012000000000012001,0.00025999999999992696
2026-02-17 20:10:00,1.35469,1.35473,1.3543,1.3544399999999999,243,4,0,0.00042999999999993044,0.0002500000000000835,4.0000000000040004e-05,0.00013999999999980695
2026-02-17 20:15:00,1.35445,1.35474,1.35431,1.35473,252,4,0,0.0004300000000001525,0.000280000000000058,1.0000000000065512e-05,0.000140000000000029
2026-02-17 20:20:00,1.3547500000000001,1.35551,1.3547,1.35518,268,4,0,0.0008099999999999774,0.00042999999999993044,0.00032999999999994145,5.0000000000105516e-05
2026-02-17 20:25:00,1.35516,1.35575,1.3551199999999999,1.35555,274,4,0,0.0006300000000001305,0.0003900000000001125,0.00019999999999997797,4.0000000000040004e-05
2026-02-17 20:30:00,1.35555,1.3559,1.3554,1.35581,263,4,0,0.000500000000000167,0.00025999999999992696,9.000000000014552e-05,0.0001500000000000945
2026-02-17 20:35:00,1.35579,1.35605,1.35564,1.35586,243,4,0,0.00041000000000002146,7.00000000000145e-05,0.00018999999999991246,0.0001500000000000945
2026-02-17 20:40:00,1.35586,1.35611,1.35567,1.3560400000000001,212,4,0,0.00043999999999999595,0.000180000000000069,6.999999999979245e-05,0.0001900000000001345
2026-02-17 20:45:00,1.3560400000000001,1.35612,1.35583,1.35588,229,4,0,0.00028999999999990145,0.00016000000000016001,7.999999999985796e-05,4.999999999988347e-05
2026-02-17 20:50:00,1.35585,1.35612,1.35582,1.35588,193,4,0,0.00029999999999996696,2.999999999997449e-05,0.00024000000000001798,2.999999999997449e-05
2026-02-17 20:55:00,1.35584,1.3561,1.35582,1.35588,248,4,0,0.000280000000000058,4.0000000000040004e-05,0.000220000000000109,1.999999999990898e-05
2026-02-17 21:00:00,1.3559,1.35612,1.35582,1.35602,238,4,0,0.00029999999999996696,0.00011999999999989797,9.999999999998899e-05,8.000000000008001e-05
2026-02-17 21:05:00,1.35602,1.35612,1.35594,1.3560400000000001,165,4,0,0.000180000000000069,2.0000000000131024e-05,7.999999999985796e-05,8.000000000008001e-05
2026-02-17 21:10:00,1.3560400000000001,1.35609,1.35584,1.35594,156,4,0,0.0002500000000000835,0.00010000000000021103,4.999999999988347e-05,9.999999999998899e-05
2026-02-17 21:15:00,1.35595,1.35602,1.35571,1.35589,151,4,0,0.00031000000000003247,5.999999999994898e-05,7.00000000000145e-05,0.000180000000000069
2026-02-17 21:20:00,1.35584,1.35603,1.35574,1.35593,124,4,0,0.0002900000000001235,9.000000000014552e-05,9.999999999998899e-05,9.999999999998899e-05
2026-02-17 21:25:00,1.35595,1.35599,1.35553,1.35555,181,4,0,0.000460000000000127,0.00039999999999995595,4.0000000000040004e-05,2.0000000000131024e-05
2026-02-17 21:30:00,1.35556,1.35595,1.35554,1.35578,196,4,0,0.00041000000000002146,0.00021999999999988695,0.00017000000000000348,2.0000000000131024e-05
2026-02-17 21:35:00,1.35577,1.35605,1.3557299999999999,1.35602,184,4,0,0.000320000000000098,0.0002500000000000835,2.999999999997449e-05,4.0000000000040004e-05
2026-02-17 21:40:00,1.35601,1.35603,1.35581,1.35602,170,4,0,0.000220000000000109,1.0000000000065512e-05,1.0000000000065512e-05,0.00019999999999997797
2026-02-17 21:45:00,1.35602,1.3561,1.35593,1.35608,134,4,0,0.00017000000000000348,5.999999999994898e-05,2.0000000000131024e-05,8.999999999992347e-05
2026-02-17 21:50:00,1.3560699999999999,1.35611,1.35591,1.35606,182,4,0,0.00019999999999997797,9.999999999843467e-06,4.0000000000040004e-05,0.0001500000000000945
2026-02-17 21:55:00,1.3560699999999999,1.35632,1.35601,1.3560400000000001,166,4,0,0.00031000000000003247,2.9999999999752447e-05,0.0002500000000000835,3.0000000000196536e-05
2026-02-17 22:00:00,1.35605,1.35642,1.3560400000000001,1.35636,247,4,0,0.0003799999999998249,0.00031000000000003247,5.999999999994898e-05,9.999999999843467e-06
2026-02-17 22:05:00,1.35635,1.35642,1.35612,1.35613,146,4,0,0.00029999999999996696,0.00021999999999988695,7.00000000000145e-05,1.0000000000065512e-05
2026-02-17 22:10:00,1.35613,1.3562400000000001,1.35594,1.35601,145,4,0,0.000300000000000189,0.00012000000000012001,0.0001100000000000545,7.00000000000145e-05
2026-02-17 22:15:00,1.35601,1.35609,1.35585,1.35598,191,4,0,0.00024000000000001798,2.999999999997449e-05,8.000000000008001e-05,0.00012999999999996348
2026-02-17 22:20:00,1.35599,1.35599,1.35572,1.35578,150,4,0,0.00026999999999999247,0.00021000000000004349,0.0,5.999999999994898e-05
2026-02-17 22:25:00,1.35583,1.35592,1.35577,1.35585,101,4,0,0.0001500000000000945,1.999999999990898e-05,7.00000000000145e-05,6.000000000017103e-05
2026-02-17 22:30:00,1.35585,1.35612,1.35581,1.35602,173,4,0,0.00031000000000003247,0.00017000000000000348,9.999999999998899e-05,4.0000000000040004e-05
2026-02-17 22:35:00,1.35603,1.35609,1.35591,1.3559700000000001,107,4,0,0.000180000000000069,5.999999999994898e-05,5.999999999994898e-05,6.000000000017103e-05
2026-02-17 22:40:00,1.3559700000000001,1.35606,1.35583,1.35601,159,4,0,0.00022999999999995246,3.999999999981796e-05,5.0000000000105516e-05,0.000140000000000029
2026-02-17 22:45:00,1.3559700000000001,1.3560400000000001,1.35592,1.35595,92,4,0,0.00012000000000012001,2.0000000000131024e-05,7.00000000000145e-05,2.999999999997449e-05
2026-02-17 22:50:00,1.35594,1.3561,1.35589,1.35608,136,4,0,0.00021000000000004349,0.000140000000000029,2.0000000000131024e-05,4.999999999988347e-05
2026-02-17 22:55:00,1.3560400000000001,1.35625,1.35602,1.35608,202,4,0,0.00022999999999995246,3.999999999981796e-05,0.00017000000000000348,2.0000000000131024e-05
2026-02-17 23:00:00,1.35608,1.35617,1.3559999999999999,1.35609,101,4,0,0.00017000000000022553,1.0000000000065512e-05,8.000000000008001e-05,8.000000000008001e-05
2026-02-17 23:05:00,1.35609,1.35609,1.35586,1.35602,99,21,0,0.00022999999999995246,7.00000000000145e-05,0.0,0.00015999999999993797
2026-02-17 23:10:00,1.3559999999999999,1.3562400000000001,1.3559700000000001,1.35612,86,21,0,0.00026999999999999247,0.00012000000000012001,0.00012000000000012001,2.9999999999752447e-05
2026-02-17 23:15:00,1.35611,1.35613,1.35602,1.35608,92,21,0,0.0001100000000000545,2.999999999997449e-05,2.0000000000131024e-05,5.999999999994898e-05
2026-02-17 23:20:00,1.3560400000000001,1.35617,1.35593,1.35598,64,4,0,0.00024000000000001798,6.000000000017103e-05,0.00012999999999996348,4.999999999988347e-05
2026-02-17 23:25:00,1.35599,1.3562699999999999,1.35596,1.35621,88,5,0,0.00030999999999981043,0.00021999999999988695,5.999999999994898e-05,2.999999999997449e-05
2026-02-17 23:30:00,1.3562,1.35653,1.35605,1.35646,75,4,0,0.00048000000000003595,0.00025999999999992696,7.00000000000145e-05,0.0001500000000000945
2026-02-17 23:35:00,1.35646,1.35682,1.35646,1.35666,86,21,0,0.00035999999999991594,0.00019999999999997797,0.00015999999999993797,0.0
2026-02-17 23:40:00,1.3566,1.35677,1.35653,1.35664,109,21,0,0.00024000000000001798,4.0000000000040004e-05,0.00012999999999996348,7.00000000000145e-05
2026-02-17 23:45:00,1.3566,1.3566500000000001,1.35636,1.35641,89,21,0,0.0002900000000001235,0.0001900000000001345,5.0000000000105516e-05,4.999999999988347e-05
2026-02-17 23:50:00,1.35641,1.3566500000000001,1.35638,1.35655,181,21,0,0.0002700000000002145,0.000140000000000029,0.00010000000000021103,2.999999999997449e-05
2026-02-17 23:55:00,1.35662,1.35676,1.3565800000000001,1.35659,109,18,0,0.00017999999999984695,2.999999999997449e-05,0.000140000000000029,9.999999999843467e-06
2026-02-18 00:00:00,1.3551,1.35532,1.35378,1.35497,14,123,0,0.0015400000000000968,0.00012999999999996348,0.000220000000000109,0.0011900000000000244
2026-02-18 00:05:00,1.35497,1.35589,1.35494,1.35579,28,86,0,0.0009500000000000064,0.0008200000000000429,9.999999999998899e-05,2.999999999997449e-05
2026-02-18 00:10:00,1.35578,1.3566,1.35562,1.35638,64,18,0,0.0009799999999999809,0.0005999999999999339,0.000220000000000109,0.00015999999999993797
2026-02-18 00:15:00,1.35654,1.35663,1.35555,1.35596,188,28,0,0.0010799999999999699,0.0005800000000000249,8.999999999992347e-05,0.00041000000000002146
2026-02-18 00:20:00,1.3559,1.35647,1.35567,1.35588,168,28,0,0.0008000000000001339,2.0000000000131024e-05,0.0005699999999999594,0.00021000000000004349
2026-02-18 00:25:00,1.35578,1.35595,1.3553600000000001,1.3558,120,62,0,0.0005899999999998684,1.999999999990898e-05,0.0001500000000000945,0.0004199999999998649
2026-02-18 00:30:00,1.35584,1.35657,1.3557000000000001,1.35657,198,28,0,0.0008699999999999264,0.0007300000000001194,0.0,0.00013999999999980695
2026-02-18 00:35:00,1.35652,1.3566,1.3563399999999999,1.35654,106,28,0,0.000260000000000149,2.0000000000131024e-05,5.999999999994898e-05,0.000180000000000069
2026-02-18 00:40:00,1.35655,1.35659,1.35646,1.35651,134,28,0,0.00012999999999996348,3.999999999981796e-05,4.0000000000040004e-05,5.0000000000105516e-05
2026-02-18 00:45:00,1.35651,1.35657,1.35618,1.35649,83,28,0,0.0003900000000001125,2.0000000000131024e-05,5.999999999994898e-05,0.00031000000000003247
2026-02-18 00:50:00,1.35648,1.35653,1.35638,1.35647,70,28,0,0.0001500000000000945,9.999999999843467e-06,5.0000000000105516e-05,9.000000000014552e-05
2026-02-18 00:55:00,1.35648,1.35667,1.35606,1.35646,288,28,0,0.0006099999999999994,1.999999999990898e-05,0.0001900000000001345,0.00039999999999995595
2026-02-18 01:00:00,1.3566099999999999,1.35691,1.3565,1.35682,173,4,0,0.00041000000000002146,0.00021000000000004349,9.000000000014552e-05,0.00010999999999983245
2026-02-18 01:05:00,1.35682,1.35728,1.35682,1.35707,125,4,0,0.000460000000000127,0.0002500000000000835,0.00021000000000004349,0.0
2026-02-18 01:10:00,1.35717,1.35717,1.35681,1.35681,94,4,0,0.00035999999999991594,0.00035999999999991594,0.0,0.0
2026-02-18 01:15:00,1.35672,1.35689,1.35663,1.3568799999999999,99,4,0,0.00025999999999992696,0.00015999999999993797,1.0000000000065512e-05,8.999999999992347e-05
2026-02-18 01:20:00,1.35686,1.3569200000000001,1.3566500000000001,1.3567,59,4,0,0.00026999999999999247,0.00015999999999993797,6.000000000017103e-05,4.999999999988347e-05
2026-02-18 01:25:00,1.3567,1.35682,1.3565,1.35662,96,4,0,0.00031999999999987594,8.000000000008001e-05,0.00011999999999989797,0.00011999999999989797
2026-02-18 01:30:00,1.35662,1.35666,1.35653,1.35654,97,4,0,0.00012999999999996348,7.999999999985796e-05,4.0000000000040004e-05,1.0000000000065512e-05
2026-02-18 01:35:00,1.35654,1.35667,1.35644,1.35652,100,4,0,0.00022999999999995246,2.0000000000131024e-05,0.00012999999999996348,7.999999999985796e-05
2026-02-18 01:40:00,1.35653,1.3567,1.35643,1.35651,91,4,0,0.00026999999999999247,1.999999999990898e-05,0.00017000000000000348,8.000000000008001e-05
2026-02-18 01:45:00,1.35647,1.35671,1.35621,1.35653,107,4,0,0.000500000000000167,5.999999999994898e-05,0.000180000000000069,0.000260000000000149
2026-02-18 01:50:00,1.35654,1.35654,1.35623,1.35623,103,4,0,0.00031000000000003247,0.00031000000000003247,0.0,0.0
2026-02-18 01:55:00,1.3562400000000001,1.35647,1.3562,1.35632,87,4,0,0.00026999999999999247,7.999999999985796e-05,0.0001500000000000945,4.0000000000040004e-05
2026-02-18 02:00:00,1.35633,1.35656,1.3563,1.3565,187,4,0,0.00025999999999992696,0.00017000000000000348,5.999999999994898e-05,2.999999999997449e-05
2026-02-18 02:05:00,1.35652,1.35662,1.3563,1.35652,175,4,0,0.00031999999999987594,0.0,9.999999999998899e-05,0.00021999999999988695
